GAP_between_Create_Last,TOTAL_EXPENSED_AMOUNT,APPROVED_AMT,PAID_IN_AMOUNT_ALLOCATION,EXPENSE_TYPE_DESC,CITY,Label
2,3339,161,161,31,2,1
6,9840.8,36,36,2,2,1
6,9840.8,21.7,21.7,2,2,1
0,9962.36,21,21,2,2,1
2,12293.41,160,160,12,81,1
2,15141.1,437,437,1,45,1
0,1531,15,15,2,2,1
2,12293.41,55,55,4,81,1
10,23969.42,81,81,2,1,1
8,24938.25,163,163,1,11,1
9,19858,145,145,1,2,1
17,24989.7,150,150,1,2,1
4,16324.72,167,167,26,9,1
37,12080.1,63.5,63.5,1,18,1
0,14454,399,399,4,60,1
1,4319.84,776,776,1,82,1
7,12471,30,30,4,64,1
7,12471,30,30,4,64,1
1,7558,278,278,1,68,1
7,12471,200,200,4,64,1
7,12471,82,82,26,64,1
0,16585.28,84,84,2,1,1
7,12471,448,448,26,64,1
0,16677.75,119,119,2,1,1
0,2983.88,135,135,1,83,1
1,6772.84,100,100,1,2,1
0,16585.28,121,121,1,1,1
17,5560.8,67.5,67.5,4,27,1
2,14882.2,218,218,1,76,1
8,4087,70,70,1,2,1
1,21790.32,344,344,1,1,1
14,5242,360,360,1,1,1
14,5723.26,481,481,1,15,1
0,9402.6,57,57,2,1,1
3,24988.97,199.6,199.6,26,51,1
0,3825.99,793,793,1,1,1
8,23880.7,2440,2440,26,10,1
0,2829,710,710,26,2,1
0,3825.99,123,123,2,1,1
0,3825.99,802.49,802.49,7,1,1
29,5018.73,65,65,4,48,1
3,9265.02,560,560,2,15,1
0,5243.2,416,416,7,2,1
0,1500,1500,1500,1,76,1
6,10306.8,100,100,6,2,1
18,14464.6,20,20,2,4,1
19,25000,227,227,1,1,1
1,9816,61,61,2,1,1
33,20804.93,800,800,1,84,1
2,3653.13,100,100,4,33,1
2,3653.13,100,100,4,33,1
0,5371,1000,1000,2,15,1
1,7822.47,145,145,2,1,1
2,3653.13,50,50,6,33,1
0,2239.5,210,210,17,1,1
10,22574.29,54.5,54.5,4,78,1
4,10827.48,35,35,26,2,1
5,14607.81,256,256,1,40,1
1,7822.47,123,123,2,1,1
0,16677.75,68,68,1,1,1
3,3214,600,600,2,2,1
2,8247,1360,1360,1,1,1
0,6836.32,129.5,129.5,4,3,1
0,6836.32,22,22,2,3,1
0,6836.32,100,100,6,3,1
9,19994.7,4193,4193,26,10,1
10,12242,2202,2202,1,2,1
22,10055.84,126,126,1,15,1
1,8552.3,1100,1100,1,55,1
35,20395.1,55,55,4,56,1
3,24268,1330,1330,1,2,1
12,20650.78,10,10,11,70,1
18,14464.6,871,871,9,4,1
48,14211.39,74,74,26,52,1
6,12121.51,508,508,26,55,1
1,12092.4,67,67,2,1,1
1,12092.4,32,32,2,1,1
4,7952.12,35,35,2,2,1
0,8411.5,40,40,15,85,1
9,14343.7,100,100,6,70,1
1,5330.78,22,22,2,15,1
43,24937.84,959,959,1,15,1
3,7548.5,264,264,9,11,1
0,13919.5,90,90,12,4,1
3,9265.02,3608,3608,9,15,1
0,13919.5,256,256,1,4,1
1,11765,216,216,1,1,1
0,8411.5,160,160,12,85,1
0,8411.5,30,30,15,85,1
5,2010.9,417.1,417.1,7,15,1
0,9684,19,19,2,1,1
4,6948.2,558.7,558.7,26,15,1
1,12092.4,60,60,26,1,1
0,3847.46,74,74,2,2,1
0,1488.56,80,80,2,2,1
2,954,626,626,7,15,1
1,1353.81,128,128,2,1,1
9,5333.86,360,360,1,2,1
1,7822.47,103,103,2,1,1
0,14410.71,81,81,2,2,1
1,7822.47,22,22,2,1,1
1,7822.47,86,86,2,1,1
83,24968.8,946.2,946.2,26,9,1
49,38947.42,114,114,2,1,1
33,14849.2,343.8,343.8,1,15,1
33,14849.2,290,290,1,15,1
0,15652.75,899,899,1,1,1
33,5515.5,35,35,26,5,1
4,8442.36,699,699,25,2,1
38,378,50,50,6,79,1
0,5228.5,120,120,26,54,1
7,19795.63,2270,2270,1,21,1
0,5228.5,146,146,26,54,1
15,24959.82,52,52,26,11,1
1,18406.55,678,678,2,18,1
15,3726,890,890,1,49,1
0,12078.5,161,161,1,15,1
0,8936,143,143,2,1,1
0,4494,495,495,26,1,1
3,13816.5,570,570,2,1,1
0,4256.99,56,56,2,1,1
22,15411.3,69,69,2,1,1
14,9680.68,102.7,102.7,13,19,1
8,2717.22,86,86,2,1,1
8,2717.22,101,101,2,1,1
14,5242,202,202,1,1,1
0,5521.51,632.17,632.17,7,2,1
14,5723.26,300,300,2,15,1
1,22982.65,473,473,7,1,1
7,12471,15,15,4,64,1
1,9583.7,168,168,1,4,1
22,9487.24,1665.31,1665.31,3,2,1
22,9487.24,158,158,2,2,1
19,9514.55,13,13,2,19,1
0,15543.52,97,97,2,1,1
22,15411.3,47,47,2,1,1
2,9172.6,317,317,9,76,1
0,3933.2,83,83,2,2,1
1,6567,161,161,4,63,1
1,6567,11.4,11.4,2,63,1
2,14491.72,320,320,1,15,1
0,3294.5,525,525,1,1,1
9,17859.38,541,541,1,2,1
1,8552.3,114.5,114.5,4,55,1
2,18620,366,366,1,7,1
4,9196,305,305,1,24,1
1,24914.82,700,700,4,2,1
27,17830,164,164,4,15,1
0,16677.75,550,550,2,1,1
4,16324.72,180,180,26,9,1
1,7558,518,518,1,68,1
7,12471,15,15,4,64,1
1,24618,570,570,1,9,1
0,16585.28,1323.2,1323.2,2,1,1
1,22982.65,421,421,7,1,1
23,7678.9,99.5,99.5,4,48,1
0,16677.75,58,58,2,1,1
0,16677.75,26,26,2,1,1
8,10273.9,75,75,26,7,1
1,6772.84,121,121,2,2,1
17,5560.8,38.5,38.5,4,27,1
5,3449.5,156.5,156.5,17,2,1
18,17500.45,46,46,2,39,1
18,17500.45,40,40,4,39,1
1,6567,20,20,4,63,1
0,25565,628,628,1,8,1
14,7420.2,24,24,1,1,1
1,12092.4,19,19,2,1,1
0,8411.5,80,80,15,85,1
1,18406.55,902,902,1,18,1
57,528,189,189,4,1,1
28,21643.3,486,486,7,18,1
6,9840.8,20,20,2,2,1
6,9840.8,20,20,2,2,1
5,1000,118,118,26,2,1
5,9729.1,63,63,2,1,1
0,21668,3685,3685,1,76,1
2,11388.3,100,100,6,1,1
4,6948.2,920,920,2,15,1
4,6948.2,530,530,1,15,1
1,2568.74,331,331,4,80,1
3,1529.52,257.54,257.54,7,1,1
3,9761.5,235,235,1,67,1
33,5515.5,114,114,1,5,1
33,5515.5,75.9,75.9,1,5,1
0,4948,150,150,26,35,1
0,11839.45,160,160,12,11,1
0,11839.45,50,50,4,11,1
1,1221,50,50,6,75,1
0,4256.99,56,56,2,1,1
15,13861.8,2680,2680,1,86,1
3,13816.5,325,325,1,1,1
53,6509.5,154.9,154.9,1,15,1
0,4256.99,194,194,1,1,1
0,4734,91,91,2,1,1
1,6655.12,1990,1990,1,72,1
0,5278.09,16,16,2,19,1
0,9573,1965,1965,2,1,1
1,21790.32,43,43,2,1,1
16,7532.85,213.8,213.8,7,15,1
0,9598,2320,2320,31,2,1
10,8239.01,72,72,1,7,1
0,21840.01,119,119,4,1,1
3,9903.81,69,69,2,1,1
7,21920.5,121.9,121.9,1,46,1
22,15411.3,318,318,9,1,1
1,1221,50,50,6,75,1
15,19203.09,148,148,1,87,1
0,11839.45,80,80,4,11,1
30,7364,7364,7364,1,18,1
1,7435.8,78,78,1,15,1
0,15652.75,1401,1401,2,1,1
1,23300.63,550,550,2,19,1
1,23300.63,1895,1895,9,19,1
28,17544.4,1018,1018,1,1,1
0,15652.75,88,88,1,1,1
33,5515.5,61,61,1,5,1
0,3429.74,231,231,1,1,1
6,5239.3,156.4,156.4,26,30,1
38,378,50,50,6,79,1
25,10687.06,59,59,2,2,1
0,15652.75,644.4,644.4,1,1,1
36,1619,117,117,4,1,1
36,1619,123.5,123.5,4,1,1
36,1619,58,58,2,1,1
0,15743.42,59,59,4,66,1
0,3112.79,300,300,2,2,1
0,11839.45,40,40,4,11,1
0,8965.35,363,363,1,1,1
0,8965.35,14,14,2,1,1
13,7999.4,2378,2378,1,38,1
0,8965.35,20,20,2,1,1
0,3249,142.9,142.9,1,15,1
1,8450.9,45.4,45.4,2,76,1
0,8965.35,14,14,2,1,1
10,22305.3,505,505,1,2,1
0,8446,1520,1520,2,1,1
5,5307,49,49,2,1,1
5,5307,132,132,1,1,1
5,5307,40,40,2,1,1
1,14980.2,23,23,2,2,1
10,23969.42,87,87,2,1,1
10,23969.42,83,83,2,1,1
7,12471,50,50,4,64,1
2,8247,553,553,4,1,1
2,8247,29,29,2,1,1
14,5242,434,434,1,1,1
4,9122.77,224.5,224.5,4,1,1
0,2999.5,174,174,4,8,1
8,9449.5,1875,1875,1,2,1
3,24988.97,254,254,1,51,1
22,9487.24,81,81,2,2,1
0,4221.9,139,139,2,1,1
14,5242,1155,1155,1,1,1
8,19597.52,74,74,1,51,1
1,21790.32,39,39,2,1,1
4,16847,2815,2815,1,88,1
1,21790.32,79,79,2,1,1
0,22058.63,1933.97,1933.97,2,1,1
1,21790.32,364,364,1,1,1
5,5307,12,12,11,1,1
17,2998.65,297,297,1,89,1
5,24866.12,109,109,1,90,1
34,24075,278,278,1,8,1
29,18485.7,54.3,54.3,26,18,1
5,12804.6,98,98,2,1,1
2,15082.59,1750,1750,1,2,1
2,8247,164,164,2,1,1
2,14491.72,725,725,1,15,1
0,6836.32,74,74,2,3,1
1,17105.9,570,570,2,19,1
13,8175.87,1708,1708,1,22,1
11,13391.3,148,148,26,10,1
5,12804.6,100,100,6,1,1
1,4319.84,87.2,87.2,26,82,1
2,22260.98,636,636,1,91,1
2,9837,812,812,1,28,1
7,12471,200,200,4,64,1
1,8238,1258,1258,1,1,1
1,8238,91,91,1,1,1
1,8238,677,677,2,1,1
1,7558,478,478,26,68,1
1,7558,472,472,26,68,1
0,2971.5,278,278,2,1,1
0,2971.5,215,215,1,1,1
0,2971.5,662,662,1,1,1
8,10273.9,143.2,143.2,26,7,1
7,12471,30,30,4,64,1
9,13953.85,61,61,4,92,1
0,7931.9,110,110,4,93,1
0,8411.5,30,30,15,85,1
0,8411.5,40,40,15,85,1
0,8411.5,13.5,13.5,4,85,1
0,15743.42,52,52,2,66,1
9,13953.85,100,100,6,92,1
21,18951,2498,2498,1,55,1
1,18406.55,1970,1970,1,18,1
4,6604.31,86,86,1,39,1
3,7548.5,474,474,1,11,1
1,11765,259,259,1,1,1
10,23781.47,22,22,26,1,1
9,14343.7,100,100,6,70,1
1,12092.4,16.8,16.8,2,1,1
0,7931.9,53,53,2,93,1
0,15063,594,594,1,9,1
17,2998.65,754.65,754.65,2,89,1
1,1353.81,128,128,2,1,1
6,6288.56,300,300,2,19,1
6,6288.56,300,300,2,19,1
6,6288.56,24,24,2,19,1
0,4013,2682,2682,31,2,1
14,18297,179,179,1,44,1
6,10306.8,100,100,6,2,1
0,3825.99,256,256,1,1,1
0,9174.89,121,121,2,1,1
0,14410.71,94,94,2,2,1
0,9174.89,54,54,2,1,1
48,14211.39,74,74,26,52,1
1,1564,99,99,1,2,1
1,9816,85,85,2,1,1
6,8581,103,103,1,30,1
1,18311.2,1486,1486,1,11,1
0,12952.62,750.4,750.4,4,2,1
0,12952.62,365,365,16,2,1
0,14519.9,230,230,1,2,1
0,14454,243,243,1,60,1
1,9816,55,55,2,1,1
0,12612.5,300,300,4,9,1
6,9840.8,20,20,2,2,1
5,9729.1,69,69,2,1,1
26,6491.6,13.5,13.5,4,9,1
6,9840.8,20,20,2,2,1
0,11807.74,120,120,1,76,1
1,4418,389,389,9,1,1
0,12612.5,290.5,290.5,16,9,1
0,5091.35,35.2,35.2,2,1,1
0,5091.35,185,185,2,1,1
35,20395.1,18,18,2,56,1
4,6275.05,140,140,2,2,1
5,9729.1,14,14,2,1,1
35,20395.1,55,55,4,56,1
0,6682,27,27,2,1,1
3,17706.7,285.21,285.21,1,1,1
0,6682,26,26,2,1,1
0,6682,28,28,2,1,1
6,7738.5,62.4,62.4,2,94,1
0,11412.55,92,92,2,1,1
12,5706.65,296,296,1,65,1
0,3023.14,300,300,2,2,1
6,7738.5,206,206,4,94,1
11,9681,2516,2516,1,16,1
2,7807,50,50,6,1,1
2,7807,156.8,156.8,2,1,1
2,7807,177.1,177.1,1,1,1
2,7807,1112,1112,2,1,1
2,7807,259,259,1,1,1
2,7807,140,140,2,1,1
20,14234.52,135,135,1,4,1
2,7807,158.1,158.1,2,1,1
21,4687.39,151,151,1,15,1
0,11412.55,68,68,2,1,1
7,22790,2876,2876,1,2,1
10,8891.5,639,639,1,4,1
0,14923.93,61,61,2,1,1
1,3252.9,43,43,15,45,1
28,4545,50,50,15,85,1
3,4818,2658,2658,1,19,1
6,9168,154,154,1,2,1
12,9652.5,34,34,26,2,1
0,3913.5,75,75,2,1,1
0,6528.5,442,442,9,9,1
20,18097.8,207,207,1,95,1
0,2946,12,12,2,1,1
38,7658,220,220,1,15,1
7,13260.76,67,67,2,1,1
7,13260.76,21,21,2,1,1
7,13260.76,90,90,1,1,1
0,269,99,99,1,1,1
2,4717.49,1011.43,1011.43,3,1,1
0,4000,1500,1500,1,55,1
2,4717.49,2695.05,2695.05,3,1,1
2,4717.49,1004.87,1004.87,3,1,1
3,6958.82,151,151,2,15,1
2,14686,100,100,12,66,1
2,5556.3,328,328,1,1,1
0,8087.04,112,112,2,2,1
0,8087.04,43,43,2,2,1
0,5188.91,219.5,219.5,4,1,1
0,1459.5,133.5,133.5,4,1,1
0,1459.5,97,97,2,1,1
0,17172.5,409,409,1,23,1
2,5556.3,129,129,2,1,1
0,17172.5,960,960,1,23,1
9,24999.75,2896,2896,1,2,1
10,28845.52,1150,1150,2,48,1
0,8434.93,27,27,2,1,1
3,4942.26,148,148,26,4,1
0,12509.5,52,52,2,1,1
0,15683,3102,3102,1,1,1
0,15683,559,559,1,1,1
0,4700.01,197,197,1,15,1
30,12704.42,14,14,2,2,1
1,26655.56,36,36,1,1,1
0,4451.11,50,50,6,1,1
0,4451.11,137,137,2,1,1
0,4451.11,862.51,862.51,2,1,1
43,12749.8,409,409,13,1,1
43,12749.8,800,800,13,1,1
36,8045,28,28,4,96,1
1,11605,1908,1908,9,48,1
0,10660.41,388,388,1,1,1
2,14686,100,100,6,66,1
0,8936,30,30,2,1,1
0,8936,104,104,2,1,1
0,8936,31,31,2,1,1
0,1272.51,59.5,59.5,4,14,1
0,1272.51,59.5,59.5,4,14,1
1,1716.1,242,242,1,1,1
35,33347.5,79,79,1,50,1
0,3896.57,688,688,1,2,1
1,3824.2,774,774,1,43,1
3,17706.7,1990,1990,21,1,1
3,17706.7,299.04,299.04,1,1,1
3,17706.7,42.08,42.08,1,1,1
6,9168,66,66,1,2,1
3,6205,311,311,1,97,1
25,14807.94,1725.02,1725.02,2,15,1
3,17706.7,3555.91,3555.91,3,1,1
17,25000,1739,1739,1,1,1
0,6682,100,100,6,1,1
0,6682,23,23,2,1,1
0,11573,1500,1500,7,98,1
3,17706.7,293.03,293.03,2,1,1
0,6682,87,87,2,1,1
4,993.3,23,23,4,57,1
0,2409.9,56,56,2,1,1
9,21837.98,609,609,2,21,1
3,4818,2160,2160,1,19,1
7,22790,2987,2987,1,2,1
7,22790,2696,2696,1,2,1
30,5995,4419,4419,1,99,1
0,2874,2874,2874,1,19,1
0,11412.55,42,42,2,1,1
0,11412.55,23,23,2,1,1
6,7738.5,24.9,24.9,2,94,1
6,7738.5,21.7,21.7,2,94,1
0,11412.55,76,76,2,1,1
12,5706.65,610,610,1,65,1
6,7738.5,214,214,4,94,1
12,4830.26,297,297,2,22,1
4,993.3,23,23,4,57,1
27,7255,542,542,1,15,1
0,6528.5,248,248,9,9,1
0,4255.3,76,76,2,2,1
0,5527,445,445,1,1,1
0,4255.3,50,50,6,2,1
1,6171.5,261.5,261.5,4,30,1
1,6171.5,100,100,6,30,1
0,4255.3,10,10,2,2,1
1,6171.5,67,67,2,30,1
4,3008,1010,1010,1,97,1
10,37872.82,206,206,1,15,1
11,18975.52,81.79,81.79,26,2,1
3,10758.22,125,125,2,1,1
3,12361.66,396,396,1,1,1
1,24205,428,428,4,4,1
24,4583.82,97,97,2,1,1
0,4206.9,24,24,4,88,1
1,24205,1098,1098,1,4,1
0,12241.41,85,85,2,9,1
0,12241.41,60,60,2,9,1
4,14304.41,78,78,26,15,1
8,4986.32,136,136,1,13,1
21,17095.6,106,106,2,1,1
19,9514.55,50,50,6,19,1
0,7538.59,276,276,1,62,1
6,16763.9,202,202,2,30,1
19,9514.55,103,103,2,19,1
19,9514.55,103.9,103.9,2,19,1
0,11573,1500,1500,3,98,1
0,11573,489,489,26,98,1
0,6682,146,146,2,1,1
4,993.3,125,125,1,57,1
10,2822,281,281,1,2,1
0,9164,330,330,1,1,1
21,4864.78,200,200,2,15,1
3,10758.22,64,64,2,1,1
3,10758.22,56,56,1,1,1
3,10758.22,38,38,1,1,1
1,24205,48.2,48.2,2,4,1
1,24205,126,126,2,4,1
1,15747.86,1040.02,1040.02,2,100,1
0,9164,44,44,2,1,1
1,14973,1523,1523,1,79,1
26,2899,80,80,15,2,1
10,23969.42,144,144,2,1,1
0,5307.4,155,155,2,1,1
1,8137.22,116,116,2,15,1
4,19222.82,2834,2834,1,11,1
2,20437.7,668,668,1,15,1
1,8137.22,49,49,4,15,1
7,13260.76,120,120,2,1,1
5,15695,600,600,2,62,1
0,305,38,38,2,1,1
0,305,39,39,2,1,1
2,16714.95,1128,1128,9,2,1
1,14980.2,128,128,1,2,1
5,5307,101,101,2,1,1
9,24794.4,296,296,1,11,1
0,8724,2300,2300,9,19,1
0,2332,150,150,2,53,1
0,19918.7,1141,1141,1,43,1
1,16859,791,791,1,7,1
1,16859,191,191,2,7,1
4,20023,8545,8545,1,62,1
0,12778,122,122,4,37,1
0,2332,1200,1200,2,53,1
5,35270.95,8997,8997,9,1,1
0,7949.8,50,50,4,66,1
0,14645.85,142,142,1,1,1
14,9680.68,133,133,1,19,1
6,7738.5,30,30,2,94,1
6,20188.21,775,775,1,30,1
12,4830.26,297,297,2,22,1
16,14983.3,196,196,26,101,1
10,37872.82,888,888,1,15,1
4,14890,1909,1909,1,62,1
26,2899,5,5,4,2,1
0,10310.8,100,100,6,1,1
0,10310.8,25,25,2,1,1
0,10310.8,50,50,2,1,1
0,10310.8,78,78,2,1,1
1,24205,799.9,799.9,7,4,1
1,24205,172,172,1,4,1
0,10310.8,20,20,2,1,1
0,5307.4,131,131,2,1,1
5,15695,600,600,2,62,1
1,27720.49,187,187,2,1,1
7,13260.76,39,39,2,1,1
5,15695,1800,1800,19,62,1
10,23969.42,600,600,2,1,1
0,12778,193,193,1,37,1
0,11908,366,366,1,24,1
0,2347.76,120,120,2,1,1
1,16859,99.5,99.5,4,7,1
1,16859,469,469,4,7,1
1,27720.49,32.2,32.2,2,1,1
1,9645.1,59.5,59.5,4,1,1
1,9645.1,79.5,79.5,4,1,1
1,24205,697,697,7,4,1
18,8384.2,612,612,7,19,1
0,14645.85,69,69,1,1,1
2,14686,333,333,1,66,1
1,25403.93,15,15,4,11,1
5,4948,2961,2961,1,30,1
1,19467.45,126,126,1,1,1
0,15683,32,32,2,1,1
5,15654.71,186,186,1,2,1
4,4996.5,698,698,1,9,1
3,10749.2,700,700,3,67,1
5,10171.9,15,15,2,30,1
10,23969.42,139,139,2,1,1
10,23969.42,1060,1060,21,1,1
3,10749.2,753,753,1,67,1
3,14644,287,287,1,58,1
17,15631,100,100,12,66,1
0,13171.82,425,425,1,48,1
7,13260.76,16,16,2,1,1
7,13260.76,22,22,2,1,1
1,26655.56,49,49,1,1,1
0,7606,33,33,2,11,1
0,21316.25,118.5,118.5,4,10,1
30,24711.64,64,64,1,2,1
23,13269.3,80,80,1,2,1
22,9965.7,23,23,2,1,1
22,9965.7,82,82,2,1,1
2,25003,176,176,1,1,1
0,10660.41,561,561,1,1,1
0,14645.85,622,622,2,1,1
1,25403.93,15,15,4,11,1
1,25403.93,10,10,4,11,1
0,14645.85,107.8,107.8,1,1,1
3,15333,211,211,1,1,1
0,2945.9,150,150,1,1,1
1,26655.56,25.1,25.1,2,1,1
1,26655.56,25.1,25.1,2,1,1
0,2084.76,227.29,227.29,4,45,1
23,20347,2681,2681,1,14,1
2,8492,2477,2477,1,24,1
0,18331.9,30,30,4,11,1
0,15683,60,60,4,1,1
0,15683,41,41,2,1,1
18,12151.37,57,57,2,1,1
0,23256.4,63,63,2,1,1
0,7904.5,111,111,1,11,1
0,18331.9,25,25,4,11,1
22,5527.4,35,35,2,18,1
0,23256.4,114,114,1,1,1
1,26655.56,117,117,2,1,1
0,11117.8,80,80,15,1,1
0,11117.8,100,100,15,1,1
0,6217.73,888,888,30,1,1
0,4451.11,152,152,2,1,1
0,24088.59,123.5,123.5,4,1,1
0,1799.73,118.4,118.4,1,32,1
20,14234.52,480,480,2,4,1
22,9965.7,9,9,2,1,1
22,9965.7,13,13,2,1,1
22,9965.7,20,20,2,1,1
31,18885.19,259,259,26,2,1
1,26655.56,1460.25,1460.25,2,1,1
2,4445.93,8.5,8.5,2,42,1
1,16859,126,126,1,7,1
3,18664.2,200,200,1,30,1
2,45852.89,1989,1989,1,2,1
19,9514.55,100,100,6,19,1
24,23067,329,329,1,8,1
7,13260.76,659,659,2,1,1
7,13260.76,98.86,98.86,4,1,1
0,11962,2874,2874,1,48,1
0,28965.15,74,74,4,1,1
3,14644,389,389,1,58,1
0,8085.6,134.5,134.5,4,1,1
0,28965.15,563.02,563.02,4,1,1
3,10749.2,10,10,2,67,1
3,10749.2,7,7,4,67,1
9,24794.4,2030,2030,1,11,1
4,26819.14,690,690,2,1,1
4,26819.14,80,80,2,1,1
4,26819.14,81,81,2,1,1
7,13260.76,140,140,2,1,1
7,13260.76,535,535,1,1,1
2,16714.95,132.71,132.71,26,2,1
0,1238.2,397.6,397.6,7,1,1
14,15599.25,2208,2208,1,73,1
9,13193.96,222,222,1,10,1
10,28845.52,570,570,2,48,1
0,8434.93,27,27,2,1,1
0,15683,55,55,2,1,1
0,15683,56,56,2,1,1
0,15683,137,137,2,1,1
0,12509.5,3018,3018,1,1,1
1,14759,80,80,4,7,1
16,14661.41,184,184,1,22,1
1,1645,77,77,2,1,1
1,1645,237,237,4,1,1
1,1645,20,20,2,1,1
29,4503.78,113,113,1,95,1
5,13730.9,149,149,1,1,1
14,9680.68,95,95,13,19,1
1,19467.45,177,177,1,1,1
1,19467.45,410,410,1,1,1
5,14851.25,2701,2701,1,30,1
2,4235.68,325,325,1,4,1
3,10749.2,7,7,4,67,1
3,10749.2,100,100,6,67,1
4,4936,2729,2729,1,30,1
6,17529.06,145,145,1,2,1
6,17529.06,111.4,111.4,26,2,1
10,23969.42,191,191,1,1,1
5,5307,12,12,11,1,1
1,4344,80,80,18,9,1
0,2433.35,1950,1950,9,1,1
0,7247,777,777,26,102,1
22,9965.7,6,6,2,1,1
2,25003,197,197,1,1,1
2,14686,312,312,1,66,1
1,6592.5,424.2,424.2,7,1,1
22,9965.7,6,6,2,1,1
0,17172.5,145,145,26,23,1
3,7967.5,495,495,1,2,1
4,4926.7,160,160,18,9,1
0,2926.79,280,280,22,31,1
14,36393,85,85,1,1,1
10,13960.3,20,20,11,1,1
16,13534.02,199,199,16,5,1
1,26655.56,53,53,2,1,1
1,26655.56,158,158,1,1,1
1,26655.56,55,55,2,1,1
30,12704.42,32,32,2,2,1
0,11117.8,245,245,1,1,1
0,3913.5,103,103,2,1,1
0,3913.5,101,101,2,1,1
5,4980,429,429,26,2,1
77,12526.89,17,17,2,15,1
18,24997.1,1500,1500,1,16,1
0,10310.8,100,100,6,1,1
0,12241.41,497.05,497.05,7,9,1
0,6159,327,327,1,1,1
3,10758.22,92,92,2,1,1
4,1481.3,1481.3,1481.3,26,15,1
0,6159,710,710,1,1,1
21,17095.6,12,12,11,1,1
3,10758.22,36,36,1,1,1
3,10758.22,84,84,1,1,1
7,14345,55,55,1,2,1
3,10758.22,650,650,2,1,1
3,27399,1857,1857,1,49,1
3,27399,350,350,2,49,1
19,9514.55,11.8,11.8,2,19,1
19,9514.55,58.5,58.5,2,19,1
1,9152,200,200,4,67,1
1,9152,265,265,1,67,1
0,15643,1794,1794,26,25,1
10,8239.01,290,290,1,7,1
8,19597.52,351.5,351.5,1,51,1
8,20323,436,436,1,2,1
1,9152,100,100,6,67,1
19,9514.55,159.4,159.4,2,19,1
19,9514.55,9.8,9.8,2,19,1
4,23171.79,371,371,1,7,1
3,27399,100,100,6,49,1
8,13043,2166,2166,1,2,1
4,12595.33,398.5,398.5,4,24,1
4,12595.33,130,130,2,24,1
3,9903.81,139,139,2,1,1
1,16967.75,60,60,2,19,1
2,10523.25,29,29,2,2,1
2,10523.25,171,171,2,2,1
16,2089.6,34,34,2,1,1
23,24951.08,108,108,1,2,1
26,3934.1,1008,1008,26,39,1
26,3934.1,814,814,26,39,1
2,4445.93,10,10,2,42,1
0,24951.6,178,178,1,103,1
0,15643,600,600,8,25,1
0,35412.81,180,180,2,1,1
0,24951.6,2000,2000,1,103,1
4,14304.41,63,63,1,15,1
0,6682,90,90,2,1,1
7,7358,140,140,1,2,1
19,24764.95,2040,2040,1,16,1
18,24997.1,2400,2400,1,16,1
10,8891.5,124,124,1,4,1
3,6072.3,37,37,2,10,1
7,22790,1447,1447,1,2,1
4,24936,2792,2792,1,30,1
16,13960,460,460,1,2,1
12,4830.26,296,296,2,22,1
0,1685.86,656,656,1,18,1
1,7557.5,80,80,18,9,1
76,6926,75,75,2,1,1
0,6682,204,204,2,1,1
0,7037.3,110,110,4,45,1
0,7893.66,139.5,139.5,21,1,1
1,14759,50,50,4,7,1
17,15631,100,100,12,66,1
1,8137.22,86,86,2,15,1
0,5307.4,154,154,2,1,1
18,24946.64,66,66,1,2,1
1,13233.87,129,129,1,28,1
4,26819.14,1276,1276,1,1,1
6,10167,400,400,17,23,1
4,26819.14,84,84,2,1,1
4,26819.14,5,5,2,1,1
1,13286.73,8417.79,8417.79,3,1,1
1,13286.73,1907.78,1907.78,4,1,1
11,14537.05,137,137,26,65,1
4,26819.14,97,97,1,1,1
4,26819.14,752,752,1,1,1
5,14887.35,2592,2592,1,30,1
0,14645.85,814.2,814.2,2,1,1
0,14645.85,111,111,1,1,1
2,5556.3,1171,1171,1,1,1
0,8434.93,66,66,2,1,1
0,8434.93,28,28,2,1,1
48,7129.5,136,136,1,52,1
0,8434.93,164,164,1,1,1
1,7733.1,99,99,2,1,1
0,15683,176,176,2,1,1
0,15683,148,148,2,1,1
1,12849.57,674.45,674.45,2,1,1
21,5407.6,171,171,1,15,1
1,7733.1,87,87,2,1,1
1,19467.45,400,400,1,1,1
0,15683,91,91,2,1,1
18,12139.8,15,15,2,19,1
19,9514.55,13.5,13.5,2,19,1
12,10896,212,212,1,39,1
3,9452,2826,2826,1,58,1
16,2089.6,14,14,2,1,1
4,14304.41,22,22,26,15,1
8,20323,2670,2670,1,2,1
14,18015.98,20,20,2,100,1
1,24205,41,41,2,4,1
8,14197.79,67,67,1,2,1
19,9514.55,87,87,2,19,1
19,9514.55,20,20,2,19,1
1,16859,461,461,2,7,1
19,9514.55,26,26,2,19,1
19,9514.55,96.3,96.3,2,19,1
14,18015.98,149,149,2,100,1
1,5509,2830,2830,9,1,1
9,24794.4,2570,2570,1,11,1
18,24946.64,931,931,1,2,1
50,8931,150,150,12,15,1
1,9359,2896,2896,1,58,1
4,26819.14,118,118,2,1,1
10,17068,50,50,2,1,1
10,17068,85,85,2,1,1
19,9514.55,100,100,6,19,1
19,9514.55,24,24,2,19,1
1,20792.05,695,695,1,13,1
1,20792.05,223,223,1,13,1
1,8137.22,240,240,4,15,1
0,12778,274,274,1,37,1
0,3841,500,500,16,13,1
0,1419.71,56,56,2,1,1
48,7129.5,226.4,226.4,26,52,1
